CSV DOWNLOAD 
GPSlog232R2 v2.0 - ID:6112 
DATE;TIME;LONDEG;LATDEG;HMSL;FIX;HACC;SV;TTFF;TEMP;VBAT; 
160226;090150;-49.1590770;66.9909864;1099.836;3D;1.860;9;39;48831;3.223;
160226;100150;-49.1590651;66.9909865;1099.150;3D;1.716;11;35;47481;3.232;
160226;110150;-49.1590741;66.9909757;1100.429;3D;1.742;10;35;46078;3.235;
160226;120150;-49.1590609;66.9909734;1095.482;3D;1.561;10;35;43711;3.275;
160226;130150;-49.1590846;66.9909588;1093.896;3D;1.534;10;35;42366;3.288;
160226;140200;-49.1590427;66.9909922;1103.744;3D;1.332;11;35;39258;3.310;
160226;150150;-49.1590272;66.9910059;1096.547;3D;1.382;9;35;38270;3.338;
160226;160150;-49.1590593;66.9909745;1088.803;3D;1.299;11;35;39358;3.333;
160226;170150;-49.1590511;66.9910203;1102.214;3D;1.366;11;35;38398;3.333;
160226;180150;-49.1590852;66.9910010;1104.228;3D;1.977;10;41;37182;3.355;
160226;190150;-49.1590532;66.9909844;1094.304;3D;1.593;10;35;38654;3.349;
160226;200150;-49.1590413;66.9910041;1100.872;3D;2.075;10;35;39039;3.345;
160226;210150;-49.1590533;66.9910017;1099.506;3D;3.455;8;35;38975;3.334;
160226;220150;-49.1590602;66.9909925;1092.596;3D;1.706;8;35;39802;3.332;
160226;230150;-49.1590648;66.9909930;1093.314;3D;2.146;9;35;39166;3.335;
160227;000150;-49.1590331;66.9910125;1097.430;3D;1.431;12;35;38590;3.330;
160227;010150;-49.1590824;66.9909926;1090.467;3D;1.337;11;35;38206;3.346;
160227;020150;-49.1590874;66.9909944;1088.383;3D;1.210;12;41;37886;3.341;
160227;030150;-49.1590810;66.9909969;1095.855;3D;1.460;10;35;37310;3.351;
160227;040150;-49.1590715;66.9910024;1099.239;3D;1.582;10;35;36994;3.362;
160227;050150;-49.1590452;66.9909978;1098.575;3D;1.382;11;35;36686;3.359;
160227;060150;-49.1590945;66.9909929;1098.860;3D;1.606;10;41;37046;3.353;
160227;070150;-49.1590903;66.9909828;1092.651;3D;2.454;10;35;36542;3.363;
160227;080150;-49.1590883;66.9909882;1095.450;3D;1.808;12;35;36094;3.371;
160227;090150;-49.1590951;66.9909836;1100.045;3D;1.711;9;35;36798;3.365;
160227;100150;-49.1590918;66.9909824;1098.896;3D;1.698;12;35;36350;3.357;
160227;110150;-49.1591110;66.9909843;1099.783;3D;1.475;11;35;36991;3.361;
160227;120150;-49.1590866;66.9909792;1096.958;3D;1.813;10;35;36991;3.364;
160227;130150;-49.1590916;66.9909576;1095.919;3D;1.668;9;35;36798;3.354;
160227;140150;-49.1590684;66.9909878;1102.873;3D;1.394;10;35;36244;3.358;
160227;150150;-49.1590492;66.9909788;1094.107;3D;1.799;8;35;35646;3.372;
160227;160150;-49.1590749;66.9909803;1091.555;3D;1.250;12;35;35326;3.375;
160227;170150;-49.1590638;66.9910047;1098.788;3D;1.165;12;35;34558;3.377;
160227;180150;-49.1590867;66.9910164;1100.669;3D;2.446;11;41;34494;3.379;
160227;190150;-49.1590565;66.9909921;1094.548;3D;2.121;10;35;34494;3.384;
160227;200150;-49.1590635;66.9910170;1105.170;3D;1.925;9;41;35198;3.383;
160227;210150;-49.1590675;66.9909964;1097.561;3D;3.280;8;35;34750;3.385;
160227;220150;-49.1590630;66.9910012;1095.166;3D;2.312;9;35;34936;3.379;
160227;230150;-49.1590898;66.9909987;1094.540;3D;2.047;10;35;35006;3.379;
160228;000150;-49.1590439;66.9910194;1098.226;3D;1.743;12;35;35006;3.382;
160228;010150;-49.1590780;66.9909916;1093.122;3D;1.451;11;35;35198;3.380;
160228;020150;-49.1590924;66.9909806;1087.346;3D;1.721;10;35;35070;3.374;
160228;030150;-49.1590764;66.9909947;1096.500;3D;1.588;9;35;35070;3.383;
160228;040150;-49.1590975;66.9909997;1097.422;3D;1.405;11;35;35006;3.377;
160228;050150;-49.1590836;66.9910097;1099.524;3D;1.303;11;35;34622;3.383;
160228;060150;-49.1591081;66.9910084;1094.919;3D;1.540;11;35;34686;3.385;
160228;070150;-49.1590947;66.9909785;1092.238;3D;2.359;10;35;34366;3.391;
160228;080150;-49.1590667;66.9909876;1093.555;3D;1.927;11;35;34366;3.384;
160228;090150;-49.1591004;66.9910056;1106.517;3D;1.718;8;41;34942;3.388;
160228;100150;-49.1590878;66.9909837;1099.466;3D;1.591;11;35;34944;3.381;
160228;110150;-49.1591056;66.9909833;1097.238;3D;1.364;11;35;34430;3.384;
160228;120150;-49.1590789;66.9909770;1095.178;3D;1.488;11;35;33534;3.390;
160228;130150;-49.1590912;66.9909891;1100.340;3D;1.203;13;35;33084;3.399;
160228;140150;-49.1590624;66.9909942;1102.612;3D;1.428;11;35;32453;3.400;
160228;150150;-49.1590385;66.9909950;1097.292;3D;1.482;10;35;31742;3.397;
160228;160150;-49.1590411;66.9910018;1097.538;3D;2.002;12;35;31039;3.411;
160228;170150;-49.1590707;66.9910068;1098.030;3D;1.564;12;35;30847;3.415;
160228;180150;-49.1591290;66.9910137;1099.054;3D;2.035;9;41;31230;3.411;
160228;190150;-49.1590587;66.9909924;1098.881;3D;1.865;9;35;31555;3.411;
160228;200150;-49.1590770;66.9910115;1102.770;3D;1.901;9;35;32115;3.399;
160228;210150;-49.1590333;66.9909792;1091.409;3D;2.758;7;41;32639;3.398;
160228;220150;-49.1590699;66.9910057;1094.059;3D;2.266;9;35;33150;3.403;
160228;230150;-49.1590733;66.9910044;1095.464;3D;2.111;10;35;32830;3.403;
160229;000150;-49.1590541;66.9910058;1099.419;3D;1.586;9;35;32619;3.396;
160229;010150;-49.1591034;66.9909860;1092.210;3D;1.359;10;35;32319;3.405;
160229;020150;-49.1590935;66.9909922;1090.368;3D;1.471;11;35;32958;3.402;
160229;030150;-49.1591001;66.9909991;1097.171;3D;1.349;12;35;33630;3.397;
160229;040150;-49.1591045;66.9909963;1098.317;3D;1.826;9;35;34494;3.389;
160229;050150;-49.1590764;66.9910017;1097.896;3D;1.623;11;35;35200;3.385;
160229;060150;-49.1590994;66.9909847;1091.651;3D;1.452;12;35;37457;3.374;
160229;070150;-49.1590967;66.9909799;1093.234;3D;2.304;10;35;39103;3.352;
160229;080150;-49.1590710;66.9909821;1092.049;3D;2.307;10;41;40511;3.338;
160229;090150;-49.1591092;66.9910024;1105.729;3D;1.948;8;35;39934;3.335;
160229;100150;-49.1590703;66.9909676;1096.741;3D;1.579;11;35;38142;3.330;
160229;110150;-49.1591061;66.9909773;1098.134;3D;1.398;11;35;36726;3.356;
160229;120150;-49.1591071;66.9909768;1096.345;3D;1.585;10;35;35326;3.371;
160229;130150;-49.1590738;66.9909833;1099.967;3D;1.650;10;35;34902;3.372;
160229;140150;-49.1590520;66.9909833;1100.206;3D;1.427;9;35;33478;3.389;
160229;150150;-49.1590569;66.9909991;1098.485;3D;1.579;9;35;34634;3.382;
160229;160150;-49.1590638;66.9909989;1097.654;3D;1.723;12;35;33934;3.382;
160229;170150;-49.1590959;66.9910074;1102.209;3D;1.651;11;35;33214;3.386;
160229;180150;-49.1591176;66.9910011;1097.771;3D;2.113;10;35;34538;3.384;
160229;190150;-49.1590435;66.9909989;1094.760;3D;1.725;11;35;35903;3.376;
160229;200150;-49.1590690;66.9910050;1102.027;3D;1.928;10;41;38015;3.361;
160229;210150;-49.1590338;66.9909854;1092.351;3D;1.770;8;35;38910;3.350;
160229;220150;-49.1590510;66.9909964;1094.808;3D;1.814;10;35;39108;3.348;
160229;230150;-49.1590865;66.9909973;1097.182;3D;2.825;9;35;40127;3.336;
160301;000150;-49.1590466;66.9909824;1096.703;3D;1.940;7;41;40575;3.331;
160301;010150;-49.1590446;66.9910064;1093.026;3D;2.059;6;47;41087;3.318;
160301;020155;0.0000000;90.0000000;487.000;NO;9998.976;0;0;41615;3.311;
160301;030150;-49.1653149;66.9903648;-35.502;2D;881.222;3;100;41599;3.319;
160301;040150;-49.1591125;66.9910063;1096.518;3D;3.847;6;35;42302;3.308;
160301;050150;-49.1590717;66.9909964;1095.541;3D;3.472;8;35;42175;3.305;
160301;060150;-49.1577013;66.9930895;-35.523;2D;13.502;3;101;41918;3.301;
160301;070150;-49.1591081;66.9909827;1094.079;3D;2.348;10;35;40063;3.308;
160301;080150;-49.1590819;66.9909970;1094.317;3D;1.939;10;35;39358;3.327;
160301;090150;-49.1590805;66.9910030;1098.558;3D;1.512;8;35;39551;3.333;
160301;100150;-49.1591004;66.9909768;1101.594;3D;1.350;9;35;40127;3.321;
160301;110150;-49.1591172;66.9909774;1098.793;3D;1.281;11;35;39416;3.330;
160301;120150;-49.1591078;66.9909753;1093.930;3D;1.824;9;35;39230;3.333;
160301;130150;-49.1590948;66.9909855;1103.802;3D;1.541;9;35;37439;3.341;
160301;140150;-49.1590555;66.9909833;1100.377;3D;1.746;10;35;37118;3.348;
160301;150150;-49.1590651;66.9909870;1096.435;3D;1.433;10;35;35582;3.353;
160301;160150;-49.1590954;66.9909882;1091.041;3D;1.461;10;35;35454;3.356;
160301;170150;-49.1591007;66.9910073;1101.743;3D;1.344;10;35;35584;3.356;
160301;180150;-49.1591277;66.9910072;1109.113;3D;3.007;8;41;35582;3.347;
160301;190150;-49.1590801;66.9909861;1093.044;3D;1.843;10;35;37650;3.360;
160301;200150;-49.1591086;66.9910544;1114.614;3D;2.492;7;41;41079;3.331;
160301;210150;-49.1590501;66.9909757;1089.123;3D;2.917;7;41;43263;3.306;
160301;220150;-49.1590737;66.9910084;1095.038;3D;2.479;8;35;43263;3.299;
160301;230150;-49.1590847;66.9910010;1100.772;3D;2.646;10;35;43135;3.278;
160302;000150;-49.1590765;66.9909978;1095.894;3D;1.528;10;35;43518;3.284;
160302;010150;-49.1591043;66.9909812;1091.377;3D;1.210;11;35;42814;3.288;
160302;020150;-49.1591119;66.9909940;1093.228;3D;1.323;12;35;42814;3.284;
160302;030150;-49.1590969;66.9909966;1098.494;3D;1.430;9;35;43129;3.289;
160302;040150;-49.1591021;66.9909950;1096.299;3D;2.352;10;35;43199;3.290;
160302;050150;-49.1590904;66.9910024;1097.357;3D;1.776;11;35;42497;3.294;
160302;060150;-49.1591132;66.9909793;1092.080;3D;3.398;6;35;41854;3.304;
160302;070150;-49.1591278;66.9909825;1084.979;3D;2.495;6;47;41215;3.301;
160302;080150;-49.1591126;66.9910014;1097.228;3D;2.261;10;35;40127;3.315;
160302;090150;-49.1591044;66.9909845;1097.818;3D;1.954;8;35;39678;3.328;
160302;100150;-49.1591028;66.9909778;1101.115;3D;1.410;10;35;37772;3.332;
160302;110150;-49.1591142;66.9909737;1097.015;3D;1.223;12;35;34750;3.363;
160302;120150;-49.1591062;66.9909633;1093.551;3D;1.839;9;35;32319;3.388;
160302;130150;-49.1590904;66.9909850;1099.631;3D;1.195;12;35;31742;3.403;
160302;140150;-49.1590691;66.9909895;1100.532;3D;1.495;9;41;30771;3.408;
160302;150150;-49.1590727;66.9909960;1092.144;3D;1.338;10;35;31230;3.410;
160302;160150;-49.1590757;66.9909982;1098.096;3D;1.521;12;35;30142;3.415;
160302;170150;-49.1591128;66.9910104;1101.607;3D;1.280;11;35;28287;3.415;
160302;180150;-49.1591153;66.9910095;1104.142;3D;2.588;10;35;31177;3.419;
160302;190150;-49.1590719;66.9910026;1096.947;3D;2.092;11;41;32063;3.409;
160302;200150;-49.1591022;66.9910109;1103.397;3D;3.046;10;35;32938;3.401;
160302;210150;-49.1590641;66.9909666;1086.594;3D;2.362;7;35;33790;3.400;
160302;220150;-49.1590762;66.9909922;1094.930;3D;1.886;10;41;35088;3.385;
160302;230150;-49.1590881;66.9910079;1094.585;3D;1.742;9;35;34746;3.383;
160303;000150;-49.1590505;66.9910062;1097.155;3D;1.621;9;35;35518;3.379;
160303;010150;-49.1591233;66.9909960;1091.150;3D;1.226;11;35;35454;3.368;
160303;020150;-49.1591268;66.9909997;1094.466;3D;1.304;11;41;35357;3.376;
160303;030150;-49.1591157;66.9909796;1096.511;3D;1.602;9;35;36094;3.379;
160303;040150;-49.1590942;66.9909968;1096.213;3D;1.803;9;41;36750;3.374;
160303;050150;-49.1590860;66.9910103;1098.441;3D;1.807;10;41;37439;3.363;
160303;060150;-49.1591384;66.9909582;1094.265;3D;1.552;9;35;36933;3.355;
160303;070150;-49.1591197;66.9909878;1094.549;3D;2.381;10;35;37118;3.354;
160303;080150;-49.1590987;66.9909926;1094.533;3D;1.690;11;35;37018;3.359;
160303;090150;-49.1591174;66.9909835;1098.484;3D;2.105;9;35;37338;3.362;
160303;100150;-49.1591180;66.9909777;1100.095;3D;1.165;10;35;37118;3.356;
160303;110150;-49.1591083;66.9909870;1096.800;3D;1.259;10;41;35710;3.365;
160303;120150;-49.1591001;66.9909686;1095.479;3D;1.604;9;35;34686;3.378;
160303;130150;-49.1590871;66.9909916;1103.739;3D;1.195;12;35;35134;3.386;
160303;140150;-49.1590776;66.9909900;1100.013;3D;1.335;9;35;34238;3.370;
160303;150150;-49.1590982;66.9909779;1096.078;3D;1.386;10;35;32703;3.387;
160303;160150;-49.1590709;66.9909949;1094.116;3D;1.474;12;41;32191;3.396;
160303;170150;-49.1591453;66.9910199;1100.732;3D;1.368;9;35;32703;3.402;
160303;180150;-49.1591413;66.9909939;1100.043;3D;2.692;9;35;33278;3.394;
160303;190150;-49.1590581;66.9909819;1094.708;3D;2.162;10;35;33980;3.393;
160303;200150;-49.1590934;66.9910093;1107.169;3D;1.892;10;41;34370;3.384;
160303;210150;-49.1590808;66.9909998;1096.248;3D;2.427;8;35;35070;3.379;
160303;220150;-49.1590810;66.9909838;1092.850;3D;1.819;9;35;35268;3.378;
160303;230150;-49.1591167;66.9910197;1101.257;3D;1.735;10;35;35582;3.379;
160304;000150;-49.1590809;66.9909964;1092.704;3D;1.706;10;35;35903;3.377;
160304;010150;-49.1591294;66.9909996;1096.129;3D;1.260;10;35;36415;3.365;
160304;020150;-49.1591308;66.9909914;1092.748;3D;1.545;11;35;37630;3.355;
160304;030150;-49.1591111;66.9910056;1099.400;3D;2.073;10;35;39742;3.345;
160304;040150;-49.1591041;66.9909982;1097.479;3D;1.573;8;41;40318;3.330;
160304;050150;-49.1591161;66.9910104;1096.603;3D;1.637;10;35;40511;3.326;
160304;060150;-49.1591471;66.9909662;1093.385;3D;2.008;8;35;39294;3.329;
160304;070150;-49.1591237;66.9909809;1094.058;3D;2.206;10;41;37886;3.340;
160304;080150;-49.1590878;66.9909902;1093.779;3D;1.714;10;35;36604;3.354;
160304;090150;-49.1591082;66.9910048;1100.834;3D;2.364;8;35;34942;3.375;
160304;100150;-49.1591419;66.9909679;1099.650;3D;1.429;11;35;32830;3.390;
160304;110150;-49.1591321;66.9909790;1098.121;3D;1.268;10;35;31551;3.399;
160304;120150;-49.1590969;66.9909701;1094.156;3D;1.746;9;35;30527;3.410;
160304;130150;-49.1591069;66.9909805;1102.330;3D;1.198;12;35;30847;3.418;
160304;140150;-49.1590891;66.9909829;1099.244;3D;1.273;10;35;29694;3.420;
160304;150150;-49.1591074;66.9909749;1095.096;3D;1.562;9;35;28799;3.419;
160304;160150;-49.1590780;66.9909836;1094.890;3D;1.677;11;35;28032;3.428;
160304;170150;-49.1591126;66.9910132;1098.781;3D;2.470;10;35;28225;3.435;
160304;180150;-49.1591142;66.9909741;1093.156;3D;3.577;8;35;28544;3.439;
160304;190150;-49.1590666;66.9909963;1095.358;3D;1.958;11;35;28670;3.434;
160304;200150;-49.1591197;66.9910223;1108.276;3D;1.722;10;41;28415;3.433;
160304;210150;-49.1590867;66.9909892;1097.336;3D;1.688;9;41;27775;3.431;
160304;220150;-49.1591298;66.9909977;1094.890;3D;1.540;8;41;27985;3.437;
160304;230150;-49.1590835;66.9910039;1098.428;3D;1.941;11;47;28415;3.433;
160305;000150;-49.1590634;66.9910160;1099.008;3D;1.960;8;35;28411;3.437;
160305;010150;-49.1591287;66.9909977;1089.993;3D;1.229;12;35;29118;3.437;
160305;020150;-49.1591180;66.9910012;1095.407;3D;1.373;13;35;29694;3.434;
160305;030150;-49.1590991;66.9910037;1099.466;3D;1.964;10;35;30593;3.427;
160305;040150;-49.1591228;66.9909994;1092.871;3D;1.575;8;41;31555;3.422;
160305;050202;-49.1591160;66.9909969;1094.343;3D;1.463;11;35;32447;3.403;
160305;060150;-49.1591379;66.9909661;1091.938;3D;1.647;10;35;33086;3.396;
160305;070150;-49.1591185;66.9909820;1095.732;3D;2.481;10;35;33932;3.393;
160305;080150;-49.1590971;66.9909843;1094.266;3D;1.566;10;35;35070;3.388;
160305;090150;-49.1591133;66.9909891;1098.342;3D;1.797;9;35;35710;3.381;
160305;100150;-49.1591434;66.9909719;1100.078;3D;1.291;11;35;36102;3.378;
160305;110150;-49.1591478;66.9909861;1096.813;3D;1.239;10;35;36160;3.375;
160305;120150;-49.1591306;66.9909589;1095.422;3D;1.705;9;35;36401;3.367;
160305;130150;-49.1591161;66.9909772;1101.340;3D;1.767;11;35;36350;3.365;
160305;140150;-49.1590936;66.9909939;1099.489;3D;1.314;10;35;36222;3.359;
160305;150150;-49.1591038;66.9909874;1094.736;3D;1.572;8;39;35774;3.361;
160305;160150;-49.1590737;66.9909966;1100.457;3D;1.558;12;35;35903;3.363;
160305;170150;-49.1590978;66.9910051;1104.659;3D;1.816;11;35;36030;3.362;
160305;180150;-49.1591287;66.9909849;1096.059;3D;2.380;8;35;36478;3.358;
160305;190150;-49.1590879;66.9909982;1100.011;3D;1.835;11;35;37497;3.355;
160305;200150;-49.1591101;66.9910177;1107.456;3D;2.498;9;35;38910;3.346;
160305;210150;-49.1591690;66.9910024;1092.321;3D;1.765;7;41;41023;3.327;
160305;220150;-49.1590210;66.9970530;-35.518;2D;443.148;3;71;41854;3.315;
160305;230150;-49.1590763;66.9909965;1090.759;3D;4.162;10;35;42111;3.310;
160306;000150;-49.1590738;66.9909951;1094.346;3D;1.541;10;35;42559;3.301;
160306;010150;-49.1591319;66.9909880;1091.895;3D;1.342;10;35;42494;3.290;
160306;020150;-49.1591165;66.9909934;1094.582;3D;1.427;12;35;42494;3.301;
160306;030150;-49.1591347;66.9909982;1100.530;3D;1.523;9;35;42430;3.301;
160306;040150;-49.1591298;66.9909924;1094.553;3D;1.430;9;35;43454;3.299;
160306;050150;-49.1591330;66.9909955;1096.338;3D;1.925;11;42;43711;3.285;
160306;060150;-49.1591176;66.9909515;1088.714;3D;1.426;9;35;43966;3.279;
160306;070150;-49.1591179;66.9909785;1094.394;3D;2.514;10;35;44095;3.282;
160306;080150;-49.1590962;66.9909931;1095.653;3D;1.744;9;35;43711;3.284;
160306;090150;-49.1591093;66.9909847;1099.994;3D;2.575;9;35;43390;3.286;
160306;100150;-49.1591219;66.9909765;1102.518;3D;1.179;10;35;42416;3.292;
160306;110150;-49.1591475;66.9909876;1095.937;3D;1.259;10;35;42623;3.296;
160306;120150;-49.1591314;66.9909728;1095.923;3D;2.679;6;35;42063;3.299;
160306;130150;-49.1591543;66.9909825;1102.417;3D;1.243;12;35;40063;3.303;
160306;140150;-49.1591173;66.9910030;1100.879;3D;1.568;10;35;39487;3.324;
160306;150150;-49.1591361;66.9909998;1093.824;3D;1.480;9;35;39230;3.329;
160306;160150;-49.1591030;66.9910243;1096.857;3D;1.716;12;35;39806;3.322;
160306;170150;-49.1591274;66.9910379;1104.711;3D;1.825;11;35;39509;3.317;
160306;180150;-49.1591327;66.9910064;1102.081;3D;1.736;7;41;40378;3.303;
160306;190150;-49.1591195;66.9909685;1092.226;3D;4.416;6;41;40766;3.318;
160306;200150;-49.1591122;66.9910222;1104.278;3D;5.398;8;35;42111;3.301;
160306;210150;-49.1591249;66.9909694;1090.646;3D;2.182;9;41;43263;3.291;
160306;220150;-49.1591335;66.9909787;1093.420;3D;2.021;10;35;45054;3.271;
160306;230150;-49.1591012;66.9910083;1102.476;3D;1.640;10;35;45119;3.263;
160307;000150;-49.1591276;66.9909879;1095.379;3D;1.603;9;35;46783;3.256;
160307;010150;-49.1591181;66.9910073;1095.819;3D;1.466;10;41;47375;3.243;
160307;020150;-49.1591413;66.9909912;1094.027;3D;1.492;12;41;46399;3.237;
160307;030150;-49.1591401;66.9910026;1100.808;3D;1.504;9;41;45311;3.250;
160307;040150;-49.1591041;66.9909925;1098.011;3D;1.568;10;35;44990;3.255;
160307;050150;-49.1591176;66.9909935;1095.832;3D;1.735;11;35;45247;3.258;
160307;060150;-49.1591406;66.9909862;1089.920;3D;1.641;10;41;46783;3.245;
160307;070150;-49.1591361;66.9909871;1095.117;3D;2.225;10;35;49470;3.214;
160307;080150;-49.1591214;66.9910016;1095.408;3D;2.236;9;35;50302;3.207;
160307;090150;-49.1591375;66.9909876;1099.119;3D;1.919;9;35;50874;3.192;
160307;100150;-49.1591444;66.9909819;1101.382;3D;1.689;10;35;50996;3.192;
160307;110150;-49.1591413;66.9909855;1094.759;3D;1.297;10;35;49662;3.198;
160307;120150;-49.1591490;66.9909615;1093.850;3D;1.569;11;35;48703;3.211;
160307;130150;-49.1591093;66.9909813;1099.139;3D;1.467;12;35;46207;3.219;
160307;140150;-49.1591051;66.9909852;1097.593;3D;1.385;10;35;45107;3.249;
160307;150150;-49.1591131;66.9909770;1091.039;3D;1.351;11;35;43966;3.257;
160307;160150;-49.1590999;66.9909962;1099.456;3D;1.391;11;35;42290;3.274;
160307;170150;0.0000000;90.0000000;487.000;NO;9998.976;0;0;41278;3.290;
160307;180150;-49.1591371;66.9909665;1088.815;3D;1.943;8;35;42814;3.292;
160307;190150;-49.1591025;66.9909961;1094.046;3D;1.897;11;35;42494;3.282;
160307;200150;-49.1590945;66.9910070;1100.406;3D;2.802;8;41;44799;3.276;
160307;210150;-49.1591540;66.9909717;1089.333;3D;1.907;9;35;46971;3.244;
160307;220150;-49.1591258;66.9909993;1097.395;3D;1.753;11;35;48063;3.234;
160307;230150;-49.1591201;66.9910229;1101.284;3D;1.687;9;39;48383;3.216;
160308;000150;-49.1591708;66.9909829;1091.516;3D;1.615;8;35;48126;3.218;
160308;010150;-49.1591241;66.9909957;1089.989;3D;1.202;11;41;49596;3.208;
160308;020150;-49.1591337;66.9909945;1093.645;3D;1.410;13;35;50177;3.207;
160308;030150;-49.1591180;66.9909879;1097.041;3D;1.354;11;41;50430;3.188;
160308;040150;-49.1591104;66.9910086;1095.435;3D;1.607;9;35;50414;3.199;
160308;050150;-49.1591127;66.9910122;1098.592;3D;1.305;10;35;49982;3.200;
160308;060150;-49.1591627;66.9909761;1094.727;3D;2.492;9;35;48387;3.210;
160308;070150;-49.1591756;66.9909936;1095.085;3D;1.395;10;35;48383;3.222;
160308;080150;-49.1591837;66.9910091;1097.818;3D;2.095;8;35;48063;3.225;
160308;090150;-49.1591597;66.9910046;1099.010;3D;2.514;9;41;47231;3.226;
160308;100150;-49.1591664;66.9909717;1099.628;3D;1.281;11;35;46271;3.239;
160308;110150;-49.1591398;66.9909735;1095.700;3D;1.447;10;35;44926;3.259;
160308;120150;-49.1591509;66.9909574;1093.881;3D;2.210;10;41;43263;3.274;
160308;130150;-49.1591300;66.9909931;1104.993;3D;3.574;9;35;41952;3.286;
160308;140150;-49.1590955;66.9909603;1095.394;3D;2.020;7;41;40639;3.294;
160308;150150;-49.1591284;66.9909722;1091.032;3D;1.363;11;35;39422;3.314;
160308;160150;-49.1591326;66.9910015;1094.829;3D;1.234;11;35;38646;3.319;
